ano,sigla_uf,id_municipio,quantidade_vinculos_ativos,cnae_2,cnae_2_subclasse
2023,RS,4314902,2,46150,4615000
2023,RS,4314902,2,46117,4611700
2023,RS,4314902,2,46427,4642701
2023,RS,4314902,2,13405,1340501
2023,RS,4314902,2,66304,6630400
2023,RS,4314902,2,77110,7711000
2023,RS,4314902,2,86402,8640207
2023,RS,4314902,2,62023,6202300
2023,RS,4314902,2,15319,1531902
2023,RS,4314902,2,46371,4637199
2023,RS,4314902,2,65502,6550200
2023,RS,4314902,2,46796,4679603
2023,RS,4314902,2,43215,4321500
2023,RS,4314902,2,47857,4785799
2023,RS,4314902,2,66126,6612605
2023,RS,4314902,2,46176,4617600
2023,RS,4314902,2,46796,4679699
2023,RS,4314902,2,49230,4923002
2023,RS,4314902,2,10911,1091102
2023,RS,4314902,2,46451,4645101
2023,RS,4314902,2,95291,9529199
2023,RS,4314902,2,49213,4921301
2023,RS,4314902,2,46516,4651601
2023,RS,4314902,2,86402,8640202
2023,RS,4314902,2,10911,1091102
2023,RS,4314902,2,58298,5829800
2023,RS,4314902,2,10996,1099604
2023,RS,4314902,2,95291,9529101
2023,RS,4314902,2,43215,4321500
2023,RS,4314902,2,47539,4753900
2023,RS,4314902,2,52231,5223100
2023,RS,4314902,2,47555,4755503
2023,RS,4314902,2,46478,4647801
2023,RS,4314902,2,99008,9900800
2023,RS,4314902,2,18130,1813001
2023,RS,4314902,2,23915,2391503
2023,RS,4314902,2,47610,4761001
2023,RS,4314902,2,81214,8121400
2023,RS,4314902,2,32507,3250706
2023,RS,4314902,2,46338,4633801
2023,RS,4314902,2,93212,9321200
2023,RS,4314902,2,43916,4391600
2023,RS,4314902,2,58239,5823900
2023,RS,4314902,2,66193,6619302
2023,RS,4314902,2,28232,2823200
2023,RS,4314902,2,86402,8640202
2023,RS,4314902,2,78108,7810800
2023,RS,4314902,2,10911,1091102
2023,RS,4314902,2,55108,5510803
2023,RS,4314902,2,95126,9512600
2023,RS,4314902,2,90027,9002701
2023,RS,4314902,2,10929,1092900
2023,RS,4314902,2,10945,1094500
2023,RS,4314902,2,47211,4721102
2023,RS,4314902,2,46371,4637199
2023,RS,4314902,2,62023,6202300
2023,RS,4314902,2,46346,4634699
2023,RS,4314902,2,88006,8800600
2023,RS,4314902,2,49299,4929902
2023,RS,4314902,2,47555,4755502
2023,RS,4314902,2,47822,4782201
2023,RS,4314902,2,52231,5223100
2023,RS,4314902,2,53202,5320202
2023,RS,4314902,2,59201,5920100
2023,RS,4314902,2,87115,8711502
2023,RS,4314902,2,43223,4322302
2023,RS,4314902,2,81214,8121400
2023,RS,4314902,2,81214,8121400
2023,RS,4314902,2,47211,4721104
2023,RS,4314902,2,62015,6201501
2023,RS,4314902,2,62031,6203100
2023,RS,4314902,2,43126,4312600
2023,RS,4314902,2,82997,8299706
2023,RS,4314902,2,53202,5320202
2023,RS,4314902,2,47229,4722901
2023,RS,4314902,2,47539,4753900
2023,RS,4314902,2,18130,1813001
2023,RS,4314902,2,95291,9529199
2023,RS,4314902,2,32922,3292202
2023,RS,4314902,2,46516,4651601
2023,RS,4314902,2,47113,4711302
2023,RS,4314902,2,43215,4321500
2023,RS,4314902,2,46494,4649499
2023,RS,4314902,2,47555,4755503
2023,RS,4314902,2,32507,3250706
2023,RS,4314902,2,82997,8299706
2023,RS,4314902,2,63194,6319400
2023,RS,4314902,2,43215,4321500
2023,RS,4314902,2,79112,7911200
2023,RS,4314902,2,18130,1813099
2023,RS,4314902,2,47229,4722901
2023,RS,4314902,2,43991,4399199
2023,RS,4314902,2,75001,7500100
2023,RS,4314902,2,82997,8299706
2023,RS,4314902,2,47211,4721102
2023,RS,4314902,2,96017,9601701
2023,RS,4314902,2,64247,6424703
2023,RS,4314902,2,63194,6319400
2023,RS,4314902,2,52231,5223100
2023,RS,4314902,2,31012,3101200
2023,RS,4314902,2,33295,3329599
2023,RS,4314902,2,10911,1091102
2023,RS,4314902,2,82997,8299706
2023,RS,4314902,2,86402,8640205
2023,RS,4314902,2,64239,6423900
2023,RS,4314902,2,43223,4322302
2023,RS,4314902,2,47610,4761003
2023,RS,4314902,2,22196,2219600
2023,RS,4314902,2,85121,8512100
2023,RS,4314902,2,49213,4921301
2023,RS,4314902,2,79112,7911200
2023,RS,4314902,2,86402,8640207
2023,RS,4314902,2,74200,7420001
2023,RS,4314902,2,79112,7911200
2023,RS,4314902,2,96017,9601701
2023,RS,4314902,2,26400,2640000
2023,RS,4314902,2,77322,7732201
2023,RS,4314902,2,11135,1113502
2023,RS,4314902,2,65111,6511101
2023,RS,4314902,2,49213,4921301
2023,RS,4314902,2,33147,3314711
2023,RS,4314902,2,46796,4679699
2023,RS,4314902,2,86101,8610101
2023,RS,4314902,2,62023,6202300
2023,RS,4314902,2,96017,9601701
2023,RS,4314902,2,49299,4929902
2023,RS,4314902,2,85317,8531700
2023,RS,4314902,2,32507,3250707
2023,RS,4314902,2,43215,4321500
2023,RS,4314902,2,52231,5223100
2023,RS,4314902,2,10911,1091102
2023,RS,4314902,2,81214,8121400
2023,RS,4314902,2,47211,4721102
2023,RS,4314902,2,75001,7500100
2023,RS,4314902,2,64913,6491300
2023,RS,4314902,2,47211,4721102
2023,RS,4314902,2,01628,0162899
2023,RS,4314902,2,01610,0161099
2023,RS,4314902,2,01512,0151201
2023,RS,4314902,2,14126,1412601
2023,RS,4314902,2,41204,4120400
2023,RS,4314902,2,41204,4120400
2023,RS,4314902,2,41204,4120400
2023,RS,4314902,2,43991,4399103
2023,RS,4314902,2,43304,4330404
2023,RS,4314902,2,43991,4399103
2023,RS,4314902,2,43991,4399103
2023,RS,4314902,2,43304,4330404
2023,RS,4314902,2,43304,4330499
2023,RS,4314902,2,45200,4520001
2023,RS,4314902,2,52290,5229002
2023,RS,4314902,2,45200,4520001
2023,RS,4314902,2,45200,4520007
2023,RS,4314902,2,45200,4520001
2023,RS,4314902,2,45200,4520001
2023,RS,4314902,2,45200,4520002
2023,RS,4314902,2,45200,4520006
2023,RS,4314902,2,45200,4520005
2023,RS,4314902,2,45200,4520001
2023,RS,4314902,2,45200,4520001
2023,RS,4314902,2,45200,4520006
2023,RS,4314902,2,45307,4530703
2023,RS,4314902,2,45307,4530703
2023,RS,4314902,2,45307,4530703
2023,RS,4314902,2,45307,4530705
2023,RS,4314902,2,45307,4530703
2023,RS,4314902,2,45307,4530703
2023,RS,4314902,2,45307,4530703
2023,RS,4314902,2,46192,4619200
2023,RS,4314902,2,46192,4619200
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47121,4712100
2023,RS,4314902,2,47237,4723700
2023,RS,4314902,2,47296,4729699
2023,RS,4314902,2,47296,4729602
2023,RS,4314902,2,47296,4729601
2023,RS,4314902,2,47296,4729699
2023,RS,4314902,2,47229,4722902
2023,RS,4314902,2,47245,4724500
2023,RS,4314902,2,47296,4729601
2023,RS,4314902,2,47296,4729699
2023,RS,4314902,2,47296,4729602
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47814,4781400
2023,RS,4314902,2,47725,4772500
2023,RS,4314902,2,47717,4771701
2023,RS,4314902,2,47725,4772500
2023,RS,4314902,2,47717,4771701
2023,RS,4314902,2,47725,4772500
2023,RS,4314902,2,47725,4772500
2023,RS,4314902,2,47717,4771701
2023,RS,4314902,2,47717,4771701
2023,RS,4314902,2,47717,4771701
2023,RS,4314902,2,47725,4772500
2023,RS,4314902,2,47733,4773300
2023,RS,4314902,2,47717,4771701
2023,RS,4314902,2,47725,4772500
2023,RS,4314902,2,47725,4772500
2023,RS,4314902,2,47547,4754701
2023,RS,4314902,2,47547,4754701
2023,RS,4314902,2,47547,4754701
2023,RS,4314902,2,47547,4754702
2023,RS,4314902,2,47547,4754701
2023,RS,4314902,2,47440,4744001
2023,RS,4314902,2,47423,4742300
2023,RS,4314902,2,47440,4744005
2023,RS,4314902,2,47415,4741500
2023,RS,4314902,2,47440,4744099
2023,RS,4314902,2,47440,4744005
2023,RS,4314902,2,47440,4744001
2023,RS,4314902,2,47440,4744005
2023,RS,4314902,2,47440,4744001
2023,RS,4314902,2,47440,4744005
2023,RS,4314902,2,47431,4743100
2023,RS,4314902,2,47440,4744001
2023,RS,4314902,2,47431,4743100
2023,RS,4314902,2,47415,4741500
2023,RS,4314902,2,47440,4744099
2023,RS,4314902,2,47440,4744001
2023,RS,4314902,2,47512,4751201
2023,RS,4314902,2,47512,4751201
2023,RS,4314902,2,47521,4752100
2023,RS,4314902,2,47521,4752100
2023,RS,4314902,2,47512,4751201
2023,RS,4314902,2,47512,4751201
2023,RS,4314902,2,47571,4757100
2023,RS,4314902,2,47636,4763604
2023,RS,4314902,2,47890,4789099
2023,RS,4314902,2,47636,4763601
2023,RS,4314902,2,47890,4789001
2023,RS,4314902,2,47571,4757100
2023,RS,4314902,2,47890,4789001
2023,RS,4314902,2,47890,4789004
2023,RS,4314902,2,47890,4789004
2023,RS,4314902,2,47741,4774100
2023,RS,4314902,2,47890,4789004
2023,RS,4314902,2,47831,4783101
2023,RS,4314902,2,47890,4789099
2023,RS,4314902,2,47636,4763602
2023,RS,4314902,2,47636,4763603
2023,RS,4314902,2,47741,4774100
2023,RS,4314902,2,47636,4763605
2023,RS,4314902,2,47890,4789099
2023,RS,4314902,2,47890,4789004
2023,RS,4314902,2,47890,4789003
2023,RS,4314902,2,47636,4763604
2023,RS,4314902,2,47890,4789099
2023,RS,4314902,2,47890,4789004
2023,RS,4314902,2,47890,4789001
2023,RS,4314902,2,47890,4789001
2023,RS,4314902,2,47636,4763602
2023,RS,4314902,2,47890,4789002
2023,RS,4314902,2,47890,4789004
2023,RS,4314902,2,47890,4789001
2023,RS,4314902,2,47741,4774100
2023,RS,4314902,2,47890,4789099
2023,RS,4314902,2,47831,4783101
2023,RS,4314902,2,47741,4774100
2023,RS,4314902,2,47890,4789001
2023,RS,4314902,2,47890,4789003
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611204
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611204
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611201
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56112,5611203
2023,RS,4314902,2,56201,5620104
2023,RS,4314902,2,56201,5620104
2023,RS,4314902,2,56201,5620104
2023,RS,4314902,2,56201,5620104
2023,RS,4314902,2,56201,5620104
2023,RS,4314902,2,56201,5620101
2023,RS,4314902,2,49302,4930202
2023,RS,4314902,2,49302,4930202
2023,RS,4314902,2,66223,6622300
2023,RS,4314902,2,66223,6622300
2023,RS,4314902,2,66223,6622300
2023,RS,4314902,2,66223,6622300
2023,RS,4314902,2,66223,6622300
2023,RS,4314902,2,66223,6622300
2023,RS,4314902,2,66223,6622300
2023,RS,4314902,2,66223,6622300
2023,RS,4314902,2,66223,6622300
2023,RS,4314902,2,66223,6622300
2023,RS,4314902,2,66223,6622300
2023,RS,4314902,2,68102,6810201
2023,RS,4314902,2,68102,6810202
2023,RS,4314902,2,68218,6821801
2023,RS,4314902,2,68218,6821801
2023,RS,4314902,2,68218,6821801
2023,RS,4314902,2,68218,6821801
2023,RS,4314902,2,68218,6821801
2023,RS,4314902,2,81117,8111700
2023,RS,4314902,2,68218,6821802
2023,RS,4314902,2,81117,8111700
2023,RS,4314902,2,68218,6821802
2023,RS,4314902,2,68218,6821802
2023,RS,4314902,2,68226,6822600
2023,RS,4314902,2,81117,8111700
2023,RS,4314902,2,68226,6822600
2023,RS,4314902,2,68226,6822600
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,81125,8112500
2023,RS,4314902,2,62091,6209100
2023,RS,4314902,2,69117,6911701
2023,RS,4314902,2,69117,6911701
2023,RS,4314902,2,69117,6911701
2023,RS,4314902,2,69117,6911701
2023,RS,4314902,2,69117,6911701
2023,RS,4314902,2,69117,6911701
2023,RS,4314902,2,69117,6911701
2023,RS,4314902,2,69117,6911701
2023,RS,4314902,2,69117,6911701
2023,RS,4314902,2,69206,6920601
2023,RS,4314902,2,69206,6920602
2023,RS,4314902,2,69206,6920601
2023,RS,4314902,2,69206,6920601
2023,RS,4314902,2,69206,6920601
2023,RS,4314902,2,69206,6920601
2023,RS,4314902,2,69206,6920601
2023,RS,4314902,2,69206,6920601
2023,RS,4314902,2,69206,6920601
2023,RS,4314902,2,64620,6462000
2023,RS,4314902,2,70204,7020400
2023,RS,4314902,2,70204,7020400
2023,RS,4314902,2,70204,7020400
2023,RS,4314902,2,85503,8550302
2023,RS,4314902,2,70204,7020400
2023,RS,4314902,2,71120,7112000
2023,RS,4314902,2,71111,7111100
2023,RS,4314902,2,71197,7119703
2023,RS,4314902,2,71120,7112000
2023,RS,4314902,2,71120,7112000
2023,RS,4314902,2,73190,7319002
2023,RS,4314902,2,73122,7312200
2023,RS,4314902,2,73114,7311400
2023,RS,4314902,2,82202,8220200
2023,RS,4314902,2,82113,8211300
2023,RS,4314902,2,82997,8299799
2023,RS,4314902,2,82300,8230001
2023,RS,4314902,2,82113,8211300
2023,RS,4314902,2,74901,7490199
2023,RS,4314902,2,82113,8211300
2023,RS,4314902,2,82113,8211300
2023,RS,4314902,2,82113,8211300
2023,RS,4314902,2,82997,8299799
2023,RS,4314902,2,74901,7490104
2023,RS,4314902,2,82113,8211300
2023,RS,4314902,2,82113,8211300
2023,RS,4314902,2,82997,8299799
2023,RS,4314902,2,82199,8219999
2023,RS,4314902,2,82113,8211300
2023,RS,4314902,2,82997,8299799
2023,RS,4314902,2,74901,7490104
2023,RS,4314902,2,82113,8211300
2023,RS,4314902,2,85996,8599605
2023,RS,4314902,2,85996,8599604
2023,RS,4314902,2,85996,8599699
2023,RS,4314902,2,85937,8593700
2023,RS,4314902,2,85929,8592901
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630502
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630599
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630501
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630501
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630502
2023,RS,4314902,2,86305,8630502
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630502
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630504
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630503
2023,RS,4314902,2,86305,8630502
2023,RS,4314902,2,86500,8650099
2023,RS,4314902,2,86500,8650099
2023,RS,4314902,2,86500,8650003
2023,RS,4314902,2,86500,8650006
2023,RS,4314902,2,86500,8650006
2023,RS,4314902,2,86500,8650004
2023,RS,4314902,2,86500,8650004
2023,RS,4314902,2,86500,8650004
2023,RS,4314902,2,94910,9491000
2023,RS,4314902,2,94910,9491000
2023,RS,4314902,2,94910,9491000
2023,RS,4314902,2,94910,9491000
2023,RS,4314902,2,94910,9491000
2023,RS,4314902,2,94308,9430800
2023,RS,4314902,2,94308,9430800
2023,RS,4314902,2,94308,9430800
2023,RS,4314902,2,94308,9430800
2023,RS,4314902,2,94308,9430800
2023,RS,4314902,2,93131,9313100
2023,RS,4314902,2,93191,9319199
2023,RS,4314902,2,93131,9313100
2023,RS,4314902,2,93123,9312300
2023,RS,4314902,2,93131,9313100
2023,RS,4314902,2,93131,9313100
2023,RS,4314902,2,93131,9313100
2023,RS,4314902,2,93123,9312300
2023,RS,4314902,2,96025,9602502
2023,RS,4314902,2,96025,9602502
2023,RS,4314902,2,96025,9602502
2023,RS,4314902,2,96025,9602502
2023,RS,4314902,2,96025,9602501
2023,RS,4314902,2,96025,9602501
2023,RS,4314902,2,96025,9602502
2023,RS,4314902,2,96025,9602501
2023,RS,4314902,2,96025,9602501
2023,RS,4314902,2,96025,9602501
2023,RS,4314902,2,96025,9602502
2023,RS,4314902,3,43991,4399199
2023,RS,4314902,3,10911,1091101
2023,RS,4314902,3,95215,9521500
2023,RS,4314902,3,18130,1813099
2023,RS,4314902,3,49248,4924800
2023,RS,4314902,3,87115,8711502
2023,RS,4314902,3,79112,7911200
2023,RS,4314902,3,01521,0152102
2023,RS,4314902,3,47318,4731800
2023,RS,4314902,3,90019,9001906
2023,RS,4314902,3,47130,4713002
2023,RS,4314902,3,99008,9900800
2023,RS,4314902,3,59111,5911199
2023,RS,4314902,3,81214,8121400
2023,RS,4314902,3,46613,4661300
2023,RS,4314902,3,52231,5223100
2023,RS,4314902,3,46931,4693100
2023,RS,4314902,3,49221,4922101
2023,RS,4314902,3,86402,8640202
2023,RS,4314902,3,10333,1033302
2023,RS,4314902,3,86101,8610101
2023,RS,4314902,3,96017,9601703
2023,RS,4314902,3,58221,5822101
2023,RS,4314902,3,29492,2949299
2023,RS,4314902,3,61108,6110803
2023,RS,4314902,3,86402,8640208
2023,RS,4314902,3,63119,6311900
2023,RS,4314902,3,52508,5250804
2023,RS,4314902,3,10911,1091102
2023,RS,4314902,3,33121,3312102
2023,RS,4314902,3,47211,4721104
2023,RS,4314902,3,47539,4753900
2023,RS,4314902,3,46494,4649408
2023,RS,4314902,3,94201,9420100
2023,RS,4314902,3,66126,6612601
2023,RS,4314902,3,52508,5250802
2023,RS,4314902,3,52231,5223100
2023,RS,4314902,3,47555,4755501
2023,RS,4314902,3,82997,8299706
2023,RS,4314902,3,42995,4299599
2023,RS,4314902,3,47822,4782201
2023,RS,4314902,3,23303,2330302
2023,RS,4314902,3,64921,6492100
2023,RS,4314902,3,79112,7911200
2023,RS,4314902,3,66193,6619302
2023,RS,4314902,3,56201,5620103
2023,RS,4314902,3,58212,5821200
2023,RS,4314902,3,42138,4213800
2023,RS,4314902,3,86402,8640202
2023,RS,4314902,3,79112,7911200
2023,RS,4314902,3,96017,9601701
2023,RS,4314902,3,77217,7721700
2023,RS,4314902,3,66193,6619302
2023,RS,4314902,3,46818,4681805
2023,RS,4314902,3,46893,4689399
2023,RS,4314902,3,26213,2621300
2023,RS,4314902,3,43215,4321500
2023,RS,4314902,3,87115,8711502
2023,RS,4314902,3,80200,8020001
2023,RS,4314902,3,47849,4784900
2023,RS,4314902,3,82997,8299706
2023,RS,4314902,3,52231,5223100
2023,RS,4314902,3,46427,4642701
2023,RS,4314902,3,82997,8299706
2023,RS,4314902,3,53202,5320201
2023,RS,4314902,3,45412,4541206
2023,RS,4314902,3,47822,4782201
2023,RS,4314902,3,25128,2512800
2023,RS,4314902,3,47610,4761002
2023,RS,4314902,3,46451,4645101
2023,RS,4314902,3,33295,3329501
2023,RS,4314902,3,47822,4782201
2023,RS,4314902,3,93298,9329899
2023,RS,4314902,3,55108,5510802
2023,RS,4314902,3,33295,3329501
2023,RS,4314902,3,43223,4322302
2023,RS,4314902,3,46915,4691500
2023,RS,4314902,3,77403,7740300
2023,RS,4314902,3,49213,4921301
2023,RS,4314902,3,50301,5030102
2023,RS,4314902,3,95291,9529105
2023,RS,4314902,3,82997,8299706
2023,RS,4314902,3,47318,4731800
2023,RS,4314902,3,85121,8512100
2023,RS,4314902,3,52231,5223100
2023,RS,4314902,3,47555,4755501
2023,RS,4314902,3,08100,0810006
2023,RS,4314902,3,95118,9511800
2023,RS,4314902,3,47822,4782202
2023,RS,4314902,3,46851,4685100
2023,RS,4314902,3,47211,4721104
2023,RS,4314902,3,85112,8511200
2023,RS,4314902,3,46451,4645101
2023,RS,4314902,3,33147,3314706
2023,RS,4314902,3,46893,4689301
2023,RS,4314902,3,46427,4642701
2023,RS,4314902,3,96017,9601701
2023,RS,4314902,3,55108,5510801
2023,RS,4314902,3,47822,4782201
2023,RS,4314902,3,62015,6201501
2023,RS,4314902,3,11135,1113502
2023,RS,4314902,3,42111,4211101
2023,RS,4314902,3,81214,8121400
2023,RS,4314902,3,01539,0153902
2023,RS,4314902,3,02101,0210103
2023,RS,4314902,3,81303,8130300
2023,RS,4314902,3,41204,4120400
2023,RS,4314902,3,41204,4120400
2023,RS,4314902,3,41204,4120400
2023,RS,4314902,3,43991,4399103
2023,RS,4314902,3,43304,4330404
2023,RS,4314902,3,45111,4511102
2023,RS,4314902,3,45200,4520001
2023,RS,4314902,3,45200,4520001
2023,RS,4314902,3,45200,4520001
2023,RS,4314902,3,45200,4520006
2023,RS,4314902,3,45200,4520007
2023,RS,4314902,3,45200,4520001
2023,RS,4314902,3,45200,4520005
2023,RS,4314902,3,52290,5229002
2023,RS,4314902,3,45307,4530703
2023,RS,4314902,3,45307,4530703
2023,RS,4314902,3,45307,4530703
2023,RS,4314902,3,45307,4530703
2023,RS,4314902,3,45307,4530703
2023,RS,4314902,3,45307,4530703
2023,RS,4314902,3,46192,4619200
2023,RS,4314902,3,46192,4619200
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47121,4712100
2023,RS,4314902,3,47237,4723700
2023,RS,4314902,3,47237,4723700
2023,RS,4314902,3,47237,4723700
2023,RS,4314902,3,47296,4729699
2023,RS,4314902,3,47296,4729602
2023,RS,4314902,3,47296,4729699
2023,RS,4314902,3,47296,4729699
2023,RS,4314902,3,47296,4729602
2023,RS,4314902,3,47296,4729601
2023,RS,4314902,3,47296,4729699
2023,RS,4314902,3,47296,4729699
2023,RS,4314902,3,47296,4729699
2023,RS,4314902,3,47814,4781400
2023,RS,4314902,3,47814,4781400
2023,RS,4314902,3,47814,4781400
